qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
704357,NULL,200,500,10,200_123_8,216_236_256,83,32640,53210,52167,49660,-1
674000,NULL,200,500,10,200_38_10,216_236_256,84,32640,53210,50123,47960,-1
694542,NULL,200,500,10,200_51_10,216_236_256,85,32640,53210,50434,48220,-1
243894,NULL,200,500,10,200_200_10,216_236_256,86,32640,53210,54010,51200,-1
867001,NULL,200,500,10,200_200_8,216_236_256,87,32640,53210,54012,51200,-1
914365,NULL,200,500,10,200_11_10,216_236_256,88,32640,53210,49474,47420,-1
357978,NULL,200,500,10,200_200_10,216_236_256,89,32640,53210,54010,51200,-1
902002,NULL,200,500,10,91_12_10,216_236_256,90,32640,53210,46882,45260,-1
476449,NULL,200,500,10,196_12_9,216_236_256,91,32640,53210,49405,47360,-1
271658,NULL,200,500,10,12_9,216_236_256,92,32640,53210,44700,43440,-1
62404,NULL,200,500,10,200_200_10,216_236_256,93,32640,53210,54010,51200,-1
686552,NULL,200,500,10,200_101_9,216_236_256,94,32640,53210,51636,49220,-1
687927,NULL,200,500,10,200_200_9,216_236_256,95,32640,53210,54013,51200,-1
659246,NULL,200,500,10,200_91_10,216_236_256,96,32640,53210,51394,49020,-1
423300,NULL,200,500,10,200_50_26_8,217_230_243_256,97,32640,53210,49308,46988,-1
96253,NULL,200,500,10,9_9_9,229_242_256,98,32640,53210,47329,46043,-1
3311,NULL,200,500,10,200_200_83_9,217_230_243_256,99,32640,53210,52823,49679,-1
965203,NULL,200,500,20,200_33_21_19,217_230_243_256,0,32640,55220,48944,46702,-1
